"","euclidean","manhattan","minkowski","chebyshev","sorensen","gower","soergel","kulczynski_d","canberra","lorentzian","intersection","non-intersection","wavehedges","czekanowski","motyka","kulczynski_s","tanimoto","ruzicka","inner_product","harmonic_mean","cosine","hassebrook","jaccard","dice","fidelity","bhattacharyya","hellinger","matusita","squared_chord","squared_euclidean","pearson","neyman","squared_chi","prob_symm","divergence","clark","additive_symm","kullback-leibler","jeffreys","k_divergence","topsoe","jensen-shannon","jensen_difference","taneja","kumar-johnson","avg","questionID"
"11",0.451501474269152,0.767878787878788,NA,0.383939393939394,0.383939393939394,0.191969696969697,0.554850010948106,1.24643384161338,2.90636736221574,0.985941154643075,0.616060606060606,0.383939393939394,3.20809637366368,0.383939393939394,0.691969696969697,0.802288871349644,0.554850010948106,0.445149989051894,0.587593510866238,0.777372875683107,0.927906551246872,0.742429300336802,0.257570699663198,0.147822755054343,0.838395590944559,0.254296965010025,0.804001017550204,0.568514571590633,0.323208818110881,0.203853581267218,0.613432828820407,57.3566903310879,0.445254248633786,0.890508497267572,4.87948776845948,1.56196795236962,57.9701231599083,0.633132656940988,2.53067769040732,0.25535998493006,0.391839577483931,0.195919788741965,0.195919788741965,0.436749633859866,470.892825014531,0.575909090909091,"img_2classes_row1_col1+img_2classes_row2_col5"
"12",0.731447427363048,1.21181818181818,NA,0.605909090909091,0.605909090909091,0.302954545454545,0.754599490517973,3.07497116493656,3.16720590794825,1.45780079545166,0.394090909090909,0.605909090909091,3.46764710046217,0.605909090909091,0.802954545454545,0.325206301575394,0.754599490517973,0.245400509482027,0.370388184879094,0.578217576950883,0.674393226828744,0.409086308051727,0.590913691948273,0.419359473278326,0.690362551546879,0.534573886689888,1.11290152026695,0.786940211773577,0.619274896906243,0.535015338996021,1.56718375524386,203.363463058026,0.843564846098234,1.68712969219647,5.35689580436315,1.63659643839939,204.93064681327,1.28531689291111,5.11041183460237,0.464521634881221,0.742555021952297,0.371277510976148,0.371277510976148,0.906325447674443,2326.31477105297,0.908863636363636,"img_2classes_row1_col1+img_2classes_row2_col6"
"13",0.00510713203997182,0.0102020202020202,NA,0.00272727272727273,0.00510101010101009,0.00255050505050505,0.0101502437063464,0.0102543276308442,0.981914150200988,0.0146996212740034,0.99489898989899,0.00510101010101005,1.35147679620492,0.00510101010101009,0.502550505050505,97.5198019801982,0.0101502437063464,0.989849756293654,0.964635588205285,0.998689714321628,0.999989314423831,0.999972961714498,2.70382855023232e-05,1.35193255208431e-05,0.999280110080277,0.00103895562889738,0.0536615288534613,0.0379444309411201,0.00143977983944536,2.60827976737067e-05,0.00413044886929148,0.0119406149777636,0.00262057135674477,0.00524114271348954,0.971136692087429,0.696827343065493,0.016071063847055,0.00358709449095728,0.00861849282633826,0.0011538675010689,0.00200805199850398,0.00100402599925199,0.00100402599925209,0.00115059720733268,0.0202868495060045,0.00646464646464646,"img_2classes_row1_col1+img_2classes_row3_col1"
"14",0.0632535382489399,0.108383838383838,NA,0.0541919191919192,0.0541919191919192,0.0270959595959596,0.102812245484597,0.11459390185294,1.85087838993279,0.153562960725725,0.945808080808081,0.0541919191919192,2.24557952745942,0.0541919191919192,0.52709595959596,8.7264678471575,0.102812245484597,0.897187754515403,0.909475645342312,0.980845515913737,0.999363201182722,0.995620019321602,0.0043799806783984,0.00219479692325784,0.987126648460309,0.0186929003942011,0.2269215859251,0.160457792205244,0.0257467030793812,0.00400101010101011,0.0454844020719428,0.974748555029679,0.0383089681725262,0.0766179363450525,2.56303338495522,1.13204094116671,1.02023295710162,0.0518570124986629,0.17673514447807,0.0213765427419563,0.0327394237297236,0.0163697118648618,0.016369711864862,0.0278140742546557,3.05743481582292,0.0812878787878788,"img_2classes_row1_col1+img_2classes_row3_col2"
"15",0.139916433110124,0.238080808080808,NA,0.119040404040404,0.119040404040404,0.059520202020202,0.212754434264567,0.270251676890443,2.26623871472239,0.330228968288881,0.880959595959596,0.119040404040404,2.62873734347138,0.119040404040404,0.559520202020202,3.70025456088248,0.212754434264567,0.787245565735433,0.846160861136619,0.948579556364385,0.996292184994833,0.977387361704428,0.0226126382955719,0.0114356138475978,0.963550827332086,0.0535673241568464,0.381833328392973,0.269996935789701,0.0728983453358279,0.0195766082542598,0.120822145763235,5.46192462917865,0.10284088727123,0.20568177454246,3.41765339891995,1.30722098340716,5.58274677494188,0.140742880275006,0.534867853030375,0.0596016262247643,0.0899183221503225,0.0449591610751612,0.0449591610751613,0.0887578021824324,25.4763746346686,0.178560606060606,"img_2classes_row1_col1+img_2classes_row3_col3"
"16",0.285876741669212,0.476868686868687,NA,0.238434343434343,0.238434343434343,0.119217171717172,0.385057705640064,0.626168844087804,2.57511231288545,0.635918706331544,0.761565656565657,0.238434343434343,2.91700211503277,0.238434343434343,0.619217171717172,1.59701334463037,0.385057705640064,0.614942294359936,0.729453790429548,0.878285971285452,0.977825438645472,0.899250990206087,0.100749009793913,0.053046706471892,0.909340263573015,0.137107861288336,0.602195106014603,0.425816243060278,0.18131947285397,0.0817255114274054,0.298868245311274,29.208061874352,0.243428057429097,0.486856114858194,4.09176940032296,1.43034425931713,29.5069301196633,0.340180045617903,1.43964468328173,0.144587690081508,0.216992782792842,0.108496391396421,0.108496391396421,0.251414779424011,206.72312844055,0.357651515151515,"img_2classes_row1_col1+img_2classes_row3_col4"
"17",0.423436771091429,0.682222222222222,NA,0.341111111111111,0.341111111111111,0.170555555555556,0.508699254349627,1.035413153457,2.66893947390071,0.875946356786986,0.658888888888889,0.341111111111111,3.03555904535609,0.341111111111111,0.670555555555556,0.965798045602606,0.508699254349627,0.491300745650373,0.628847097234976,0.807710299356527,0.930455349185658,0.778135702836373,0.221864297163627,0.124773546141457,0.852014910061053,0.231049417390563,0.769376604632469,0.5440314144219,0.295970179877893,0.179298699112336,0.506729865803103,82.5428909993769,0.384579401286946,0.769158802573892,4.20950131809416,1.45077588174297,83.04962086518,0.549273923961924,2.50562716563332,0.230122210271111,0.346514842177761,0.17325742108888,0.17325742108888,0.453149370319449,761.951496821629,0.511666666666667,"img_2classes_row1_col1+img_2classes_row3_col5"
"18",0.698379634486811,1.05242424242424,NA,0.526212121212121,0.526212121212121,0.263106060606061,0.689566166981038,2.22129836904381,2.6727533265733,1.25131530705994,0.473787878787879,0.526212121212121,3.11747586498143,0.526212121212121,0.763106060606061,0.450187158076591,0.689566166981038,0.310433833018962,0.447149311294766,0.653193961494775,0.703600450819547,0.478294190762773,0.521705809237227,0.352910680767835,0.726064881008149,0.461829621974347,1.04677623013107,0.740182570710566,0.547870237983703,0.487734113865932,1.11993453993728,295.292270854982,0.69361207701045,1.3872241540209,3.97063593719665,1.40901311867503,296.412205394919,1.03988170776021,5.00362641195615,0.407835749291408,0.628530603113483,0.314265301556741,0.314265301556741,0.936641301432295,3760.55059718926,0.789318181818182,"img_2classes_row1_col1+img_2classes_row3_col6"
"19",0.00712345046847939,0.0142424242424242,NA,0.00368686868686869,0.00712121212121208,0.00356060606060604,0.0141417180683014,0.014344575003815,1.20492866872553,0.0205109578580211,0.992878787878788,0.00712121212121208,1.61729470319729,0.00712121212121208,0.503560606060606,69.7127659574472,0.0141417180683014,0.985858281931699,0.96565805530048,0.997809342600859,0.999979676660317,0.999947454608845,5.25453911546236e-05,2.62733858499795e-05,0.998776623789004,0.00176603927836186,0.0699535906439563,0.0494646583126893,0.00244675242199114,5.07435465768793e-05,0.00760821160619497,0.0219949025019306,0.00438131479828192,0.00876262959656384,1.27559830862463,0.798623286858276,0.0296031141081256,0.00618583442606195,0.0147683334329606,0.00192573909889322,0.0033897545723075,0.00169487728615375,0.00169487728615384,0.00199720607208645,0.0397981869407961,0.00896464646464642,"img_2classes_row1_col1+img_2classes_row4_col1"
"20",0.0582888128678244,0.0951515151515152,NA,0.0475757575757576,0.0475757575757576,0.0237878787878788,0.0908301995950246,0.0999045497931913,1.58358047001714,0.134889315870746,0.952424242424242,0.0475757575757576,1.95139641116055,0.0475757575757576,0.523787878787879,10.0095541401274,0.0908301995950246,0.909169800404975,0.915852402816039,0.981825357669668,0.999340502507304,0.996303958936128,0.00369604106387234,0.0018514420348304,0.986688893898188,0.0193328247769013,0.230747533913688,0.163163145972442,0.0266222122036242,0.00339758570554025,0.0408097394476261,1.44317705219814,0.036349284660665,0.07269856932133,2.19601178075731,1.04785776247478,1.48398679164576,0.0499961853768219,0.19296364505507,0.0220374505821682,0.0325819982675973,0.0162909991337987,0.0162909991337988,0.0319499121299687,5.07591696353786,0.0713636363636364,"img_2classes_row1_col1+img_2classes_row4_col2"
"21",0.130512927022528,0.20989898989899,NA,0.104949494949495,0.104949494949495,0.0524747474747475,0.189962519425907,0.234510777564609,1.94316574712785,0.291240630532684,0.895050505050505,0.104949494949495,2.34397290928733,0.104949494949495,0.552474747474748,4.26419634263715,0.189962519425907,0.810037480574093,0.859738394041424,0.953574413187848,0.99605755416381,0.980572345185345,0.0194276548146546,0.00980911142270659,0.964193101517556,0.052605987121686,0.378454216424889,0.26760754280268,0.0716137969648884,0.0170336241199878,0.105366564859051,7.92073314830343,0.092851173624305,0.18570234724861,2.75211541964193,1.17305486223832,8.02609971316248,0.129491187354747,0.561914841901933,0.0577583617837725,0.0847519103068445,0.0423759551534223,0.0423759551534223,0.0981027553220609,41.4063967727166,0.157424242424242,"img_2classes_row1_col1+img_2classes_row4_col3"
"22",0.273073340105959,0.427777777777778,NA,0.213888888888889,0.213888888888889,0.106944444444444,0.352402745995423,0.54416961130742,2.24103921472833,0.569407806052843,0.786111111111111,0.213888888888889,2.65553859990246,0.213888888888889,0.606944444444444,1.83766233766234,0.352402745995423,0.647597254004577,0.753100622385471,0.891030392721341,0.976213663104912,0.909904818736565,0.0900951812634346,0.0471726027284616,0.913062770673544,0.131214049763825,0.589702397235949,0.416982563967503,0.173874458652913,0.0745690490766248,0.259577052438325,39.3359953113969,0.217939214557317,0.435878429114634,3.26673551351029,1.27803276826345,39.5955723638352,0.308661804971907,1.4754436903672,0.136503590705415,0.200636263632769,0.100318131816385,0.100318131816385,0.268542790775414,303.923046734474,0.320833333333333,"img_2classes_row1_col1+img_2classes_row4_col4"
"23",0.411438785603085,0.610404040404041,NA,0.30520202020202,0.30520202020202,0.15260101010101,0.467670162132879,0.878534564221851,2.07942014759553,0.77798768804638,0.69479797979798,0.30520202020202,2.55024503754551,0.30520202020202,0.65260101010101,1.13825914280986,0.467670162132879,0.532329837867121,0.663447893072135,0.828263930835792,0.925635799086185,0.796714515402705,0.203285484597295,0.113142896578499,0.857949808774015,0.221034844308047,0.753790929173296,0.533010677615346,0.284100382451971,0.169281874298541,0.430936501449137,107.178190438893,0.343472138328417,0.686944276656833,2.85802258430544,1.19541260331014,107.609126940342,0.495648960331179,2.57418583159299,0.218049707488355,0.320334600468727,0.160167300234364,0.160167300234364,0.483379157663884,1062.71160029308,0.45780303030303,"img_2classes_row1_col1+img_2classes_row4_col5"
"24",0.693288930290378,1.02444444444444,NA,0.512222222222222,0.512222222222222,0.256111111111111,0.677443056576047,2.1002277904328,2.46360659414733,1.21445510695851,0.487777777777778,0.512222222222222,2.95103644319119,0.512222222222222,0.756111111111111,0.476138828633406,0.677443056576047,0.322556943423953,0.460662544638302,0.66432878380636,0.708232642754491,0.489383438004927,0.510616561995073,0.342837545366463,0.730654617690045,0.452738493219451,1.03796990767547,0.733955560384898,0.53869076461991,0.480649540863177,1.05816995431694,307.583908794612,0.67134243238728,1.34268486477456,3.47702233849927,1.31852613521676,308.642078748928,1.00522165594833,4.99482877016511,0.400716799839322,0.612890412121841,0.30644520606092,0.30644520606092,0.942261986480356,3959.51827998322,0.768333333333333,"img_2classes_row1_col1+img_2classes_row4_col6"
"25",0.0110288506832364,0.022020202020202,NA,0.00595959595959594,0.011010101010101,0.0055050505050505,0.0217803976421221,0.0222653457256664,1.63918055274571,0.0316810176094424,0.988989898989899,0.0110101010101009,2.08103407483357,0.011010101010101,0.50550505050505,44.9128440366973,0.0217803976421221,0.978219602357878,0.968100316294256,0.995664982636946,0.999955181780812,0.999874372247849,0.000125627752151081,6.2817821906382e-05,0.997544972200901,0.00354621123791173,0.0990964741875065,0.0700717888896635,0.00491005559819775,0.000121635547393123,0.0209059968242707,0.0427052056971736,0.00867003472610784,0.0173400694522157,1.9515788322914,0.987820538430792,0.0636112025214443,0.0135182154569204,0.0298435430837063,0.00359624167697464,0.00676472744899422,0.00338236372449711,0.00338236372449705,0.00407852204642949,0.0904405187860212,0.013989898989899,"img_2classes_row1_col1+img_2classes_row5_col1"
"26",0.0564697057779289,0.0891919191919192,NA,0.0445959595959596,0.0445959595959596,0.0222979797979798,0.0853841318957598,0.0933551831685786,1.43744099013033,0.126436004239994,0.95540404040404,0.0445959595959596,1.7654505321687,0.0445959595959596,0.52229797979798,10.7117780294451,0.0853841318957598,0.91461586810424,0.918730782573207,0.982038390323019,0.999310038272087,0.99654110007509,0.00345889992491,0.00173244614136933,0.986456316114769,0.0196729303247447,0.232754668139918,0.164582404194561,0.0270873677704621,0.00318882767064586,0.0392209845688259,1.62295962998774,0.0359232193539611,0.0718464387079221,2.05005720312045,1.01243696177106,1.66218061455657,0.0496168483395079,0.199699554122484,0.0224264011666972,0.0327410791385808,0.0163705395692904,0.0163705395692904,0.0335543489613304,5.88696840603289,0.0668939393939394,"img_2classes_row1_col1+img_2classes_row5_col2"
"27",0.128701614999578,0.204444444444444,NA,0.102222222222222,0.102222222222222,0.0511111111111111,0.185483870967742,0.227722772277228,1.87002669586335,0.283681373816535,0.897777777777778,0.102222222222222,2.27145964550827,0.102222222222222,0.551111111111111,4.39130434782609,0.185483870967742,0.814516129032258,0.862376533006836,0.954433385129381,0.99602660698943,0.981154465985548,0.0188455340144517,0.00951240013740014,0.964403927269301,0.0522905689568682,0.377338430222518,0.266818562812629,0.071192145461397,0.0165641057034996,0.102599693795503,8.20840167121291,0.0911332297412373,0.182266459482475,2.628048904194,1.14630905610005,8.31100136500842,0.127425712317018,0.563381380989047,0.057350356381664,0.0837636059704931,0.0418818029852465,0.0418818029852465,0.0989635422620152,43.3539739582363,0.153333333333333,"img_2classes_row1_col1+img_2classes_row5_col3"
"28",0.270892245952994,0.42040404040404,NA,0.21020202020202,0.21020202020202,0.10510101010101,0.347383356981888,0.532293132114081,2.1771398294331,0.559489021630163,0.78979797979798,0.21020202020202,2.60039372641527,0.21020202020202,0.60510101010101,1.87866410379625,0.347383356981888,0.652616643018112,0.756667360473421,0.892781263078744,0.976154700717301,0.91159254066197,0.0884074593380303,0.0462480667074666,0.913705619051013,0.130198667398203,0.587518105079282,0.415438036171431,0.172588761897975,0.0733826089174574,0.254048850992136,40.1919429380674,0.214437473842512,0.428874947685024,3.13083099981143,1.25116565646029,40.4459917890596,0.30420182373871,1.47455802845466,0.135319900523152,0.198301845672857,0.0991509228364283,0.0991509228364282,0.269488584277236,312.435761486827,0.31530303030303,"img_2classes_row1_col1+img_2classes_row5_col4"
"29",0.412244930924755,0.627272727272727,NA,0.313636363636364,0.313636363636364,0.156818181818182,0.477508650519031,0.913907284768212,2.32038323479995,0.801936368971938,0.686363636363636,0.313636363636364,2.76556779389889,0.313636363636364,0.656818181818182,1.09420289855072,0.477508650519031,0.522491349480969,0.655334802571166,0.824480273809313,0.92794230257537,0.794075051034941,0.205924948965059,0.114780565532232,0.857756918722886,0.221359237185819,0.754302542159614,0.533372442627314,0.284486162554228,0.169945883073156,0.447034453189683,99.8104820480724,0.351039452381375,0.70207890476275,3.3403892774894,1.29236010412915,100.257516501262,0.505015005846841,2.53434869726416,0.21893070815373,0.324013099570125,0.162006549785062,0.162006549785062,0.471580624530977,971.45287443905,0.470454545454546,"img_2classes_row1_col1+img_2classes_row5_col5"
"30",0.69403140241785,1.01535353535354,NA,0.507676767676768,0.507676767676768,0.253838383838384,0.673455714859976,2.06237176856791,2.32295082986685,1.20086982308326,0.492323232323232,0.507676767676768,2.82862245630427,0.507676767676768,0.753838383838384,0.484878631118185,0.673455714859976,0.326544285140024,0.465024160799918,0.667224067807093,0.70713719372276,0.491203464245632,0.508796535754368,0.34119860096473,0.730970909006513,0.452114103575821,1.03736028648389,0.733524493106381,0.538058181986974,0.481679587542088,1.03953408462118,316.179154775204,0.665551864385815,1.33110372877163,3.18601696813253,1.26214439905514,317.218688859825,0.99653452567388,5.02383283193885,0.400068774116477,0.609830421514955,0.304915210757477,0.304915210757477,0.951042997227234,4098.99982861253,0.761515151515152,"img_2classes_row1_col1+img_2classes_row5_col6"
"31",0.0157071113059334,0.0314141414141414,NA,0.00787878787878782,0.0157070707070707,0.00785353535353534,0.0309283476704291,0.0319154394786802,2.34260125014742,0.0451439863024912,0.984292929292929,0.0157070707070708,2.63391909959486,0.0157070707070707,0.507853535353535,31.3327974276528,0.0309283476704291,0.969071652329571,0.969941659014386,0.990811793001764,0.999904442567243,0.999745705728283,0.000254294271716637,0.000127163304308121,0.994312181297182,0.00822921322125286,0.150835257188995,0.106656633200355,0.011375637405635,0.000246713345576981,0.0994104706820173,0.100153609777104,0.018376413996473,0.0367528279929459,3.65972207752274,1.35272356332008,0.199564080459121,0.0372426000084117,0.0718857406288459,0.00719164986820763,0.0151524186002704,0.00757620930013519,0.00757620930013518,0.0103952258570762,0.335169092743092,0.0196464646464646,"img_2classes_row1_col1+img_2classes_row6_col1"
"32",0.056806519566316,0.0885858585858586,NA,0.0442929292929293,0.0442929292929293,0.0221464646464647,0.0848285534652029,0.0926914337050151,1.66859837957466,0.125535155697299,0.955707070707071,0.0442929292929294,2.03640053238447,0.0442929292929293,0.522146464646465,10.7884834663626,0.0848285534652029,0.915171446534797,0.928015284154678,0.976630120137124,0.998883407302731,0.996534757079714,0.00346524292028572,0.0017356286475846,0.981808367102219,0.0264866332909157,0.269752723046724,0.190743979709875,0.0363832657955614,0.00322698066523824,0.0545448373401603,2.78062960559447,0.0467397597257524,0.0934795194515047,2.34312099567788,1.08238648265716,2.83517444293463,0.0659295830511974,0.276796751937304,0.0296685594681009,0.0432424865069796,0.0216212432534898,0.0216212432534898,0.0475779447308361,11.4359249499691,0.066439393939394,"img_2classes_row1_col1+img_2classes_row6_col2"
"33",0.127036497137391,0.186262626262626,NA,0.0931313131313131,0.0931313131313131,0.0465656565656566,0.17039364257993,0.205390955669414,1.49049530092184,0.257732105715058,0.906868686868687,0.0931313131313132,1.8276592730274,0.0931313131313131,0.546565656565657,4.86876355748373,0.17039364257993,0.82960635742007,0.877739047036017,0.951358124433667,0.994610956011898,0.981945764515565,0.0180542354844345,0.00910934890735867,0.95948061762557,0.0596744319142388,0.402588536222434,0.284673083990849,0.0810387647488609,0.0161382716049383,0.104844202580635,12.2768767748687,0.0972837511326668,0.194567502265334,2.15595210628398,1.03825625600908,12.3817209774494,0.137687389081181,0.672870307248371,0.0648325336314314,0.0925465636712804,0.0462732818356402,0.0462732818356403,0.121944294976452,71.7489497173653,0.13969696969697,"img_2classes_row1_col1+img_2classes_row6_col3"
"34",0.268872142679889,0.39050505050505,NA,0.195252525252525,0.195252525252525,0.0976262626262626,0.326713428547283,0.48525166311033,1.90213486965422,0.517021939440701,0.804747474747475,0.195252525252525,2.33303502897963,0.195252525252525,0.597626262626263,2.06078634247284,0.326713428547283,0.673286571452717,0.781222222222222,0.891352558328505,0.971177744432696,0.915300521278231,0.0846994787217693,0.0442225529522868,0.907516115345661,0.140004832690447,0.608223263791639,0.430078794302483,0.184967769308677,0.0722922291092746,0.251625054207292,53.9584278255212,0.21729488334299,0.43458976668598,2.64160536834166,1.14926179966569,54.2100528797285,0.312126186510558,1.65296246840034,0.143866893545773,0.206933982786236,0.103466991393118,0.103466991393118,0.309773625706966,452.144273492116,0.292878787878788,"img_2classes_row1_col1+img_2classes_row6_col4"
